,/driver/blink/data,/driver/face_pitch/data,/driver/face_roll/data,/driver/face_yaw/data,/mobileye/01/data,/mobileye/02/data,/mobileye/03/data,/mobileye/04/data,/mobileye/06/data,/mobileye/07/data,/mobileye/08/data,/mobileye/09/data,/mobileye/10/data,/mobileye/11/data,/mobileye/12/data,/mobileye/13/data,/mobileye/14/data,/mobileye/15/data,/mobileye/16/data,/mobileye/17/data,/mobileye/18/data,/mobileye/19/data,/mobileye/20/data,/mobileye/21/data,/mobileye/22/data,/mobileye/23/data,/mobileye/24/data,/mobileye/25/data,/mobileye/26/data,/mobileye/27/data,/mobileye/28/data,/mobileye/29/data,/mobileye/30/data,/mobileye/31/data,/mobileye/32/data,/mobileye/33/data,/mobileye/34/data,/mobileye/35/data,/vehicle/acceleration/accel/linear/y,/vehicle/acceleration/accel/linear/x,/vehicle/acceleration/accel/linear/z,/vehicle/acceleration/accel/angular/y,/vehicle/acceleration/accel/angular/x,/vehicle/acceleration/accel/angular/z,/vehicle/analog/back_signal/data,/vehicle/analog/brake_signal/data,/vehicle/analog/speed_pulse/data,/vehicle/analog/turn_signal/data,/vehicle/extracted_can/brake_pedal_hydraulic/data,/vehicle/extracted_can/gas_pedal_position/data,/vehicle/extracted_can/headlight_state/data,/vehicle/extracted_can/seat_belt_state/data,/vehicle/extracted_can/speed/data,/vehicle/extracted_can/steering_angle/data,/vehicle/gnss/altitude,/vehicle/gnss/latitude,/vehicle/gnss/longitude,/vehicle/gnss/position_covariance_type
2017-01-22 08:39:58.917150297,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.8799999952316284,0.9599999785423279,0.00533294677734375,0.0,-0.12484607845544815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.152,-0.059,1.008,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.25200000405311584,0.0,2.0,0.0,6.0,-129.75,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:58.940522846,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.8799999952316284,0.9599999785423279,0.00533294677734375,0.0,-0.12484607845544815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.152,-0.059,1.008,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.23999999463558197,0.0,2.0,0.0,6.0,-130.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:58.963895395,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.8799999952316284,0.9599999785423279,0.00533294677734375,0.0,-0.12484607845544815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.152,-0.059,1.008,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.2280000001192093,0.0,2.0,0.0,6.0,-130.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:58.987267944,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.899999976158142,0.9599999785423279,0.0056591033935546875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.109,0.031,1.031,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.2160000056028366,0.0,2.0,0.0,6.0,-130.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.010640493,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.899999976158142,0.9599999785423279,0.0056591033935546875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.109,0.031,1.031,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.2160000056028366,0.0,2.0,0.0,6.0,-130.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.034013042,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.899999976158142,0.9599999785423279,0.0056591033935546875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.109,0.031,1.031,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.2160000056028366,0.0,2.0,0.0,6.0,-132.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.057385591,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0053882598876953125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.109,0.031,1.031,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.19200000166893005,0.0,2.0,0.0,6.0,-132.75,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.080758140,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0053882598876953125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.094,-0.02,0.984,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.1679999977350235,0.0,2.0,0.0,6.0,-135.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.104130689,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0053882598876953125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.094,-0.02,0.984,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.15600000321865082,0.0,2.0,0.0,6.0,-135.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.127503238,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0053882598876953125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.094,-0.02,0.984,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.15600000321865082,0.0,2.0,0.0,6.0,-138.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.150875787,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0053882598876953125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.094,-0.02,0.984,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.14399999380111694,0.0,2.0,0.0,6.0,-139.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.174248336,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0051250457763671875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.094,-0.02,0.984,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.13199999928474426,0.0,2.0,0.0,6.0,-141.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.197620885,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0051250457763671875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.102,-0.012,1.047,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.11999999731779099,0.0,2.0,0.0,6.0,-143.25,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.220993434,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0051250457763671875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.102,-0.012,1.047,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.11999999731779099,0.0,2.0,0.0,6.0,-145.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.244365983,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9199999570846558,0.9599999785423279,0.0051250457763671875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.102,-0.012,1.047,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.11999999731779099,0.0,2.0,0.0,6.0,-148.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.267738532,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.940000057220459,0.9599999785423279,0.004978179931640625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.102,-0.012,1.047,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.11999999731779099,0.0,2.0,0.0,6.0,-148.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.291111081,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.940000057220459,0.9599999785423279,0.004978179931640625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.078,-0.027,1.012,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.11999999731779099,0.0,2.0,0.0,3.0,-151.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.314483630,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.940000057220459,0.9599999785423279,0.004978179931640625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.078,-0.027,1.012,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.1080000028014183,0.0,2.0,0.0,3.0,-154.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.337856179,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.940000057220459,0.9399999976158142,0.0048732757568359375,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.078,-0.027,1.012,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.09600000083446503,0.0,2.0,0.0,3.0,-156.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.361228728,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.940000057220459,0.9399999976158142,0.0048732757568359375,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.078,-0.027,1.012,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.09600000083446503,0.0,2.0,0.0,3.0,-157.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.384601277,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.940000057220459,0.9399999976158142,0.0048732757568359375,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.109,-0.02,1.016,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.08399999886751175,0.0,2.0,0.0,3.0,-160.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.407973826,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.940000057220459,0.9399999976158142,0.0048732757568359375,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.109,-0.02,1.016,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.07199999690055847,0.0,2.0,0.0,3.0,-162.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.431346375,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.940000057220459,0.9399999976158142,0.0048732757568359375,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.109,-0.02,1.016,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.07199999690055847,0.0,2.0,0.0,3.0,-162.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.454718924,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9600000381469727,0.9399999976158142,0.004791259765625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.109,-0.02,1.016,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.07199999690055847,0.0,2.0,0.0,3.0,-163.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.478091473,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9600000381469727,0.9399999976158142,0.004791259765625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.09,0.012,1.047,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.07199999690055847,0.0,2.0,0.0,3.0,-163.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.501464022,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9600000381469727,0.9399999976158142,0.004791259765625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.09,0.012,1.047,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.07199999690055847,0.0,2.0,0.0,3.0,-163.5,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.524836571,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.0047245025634765625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.09,0.012,1.047,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.07199999690055847,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.548209120,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.0047245025634765625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.09,0.012,1.047,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.08399999886751175,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.571581669,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.0047245025634765625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.09,0.012,1.047,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.08399999886751175,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.594954218,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.0047245025634765625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.063,-0.023,1.031,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.09600000083446503,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.618326767,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.004734039306640625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.063,-0.023,1.031,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.07799999974668026,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.641699316,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.004734039306640625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.063,-0.023,1.031,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.665071865,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.004734039306640625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.063,-0.023,1.031,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.688444414,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.004734039306640625,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.031,-0.051,1.039,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.711816963,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.004718780517578125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.031,-0.051,1.039,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.012000000104308128,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.735189512,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.004718780517578125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.031,-0.051,1.039,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.758562061,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.004718780517578125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,-0.031,-0.051,1.039,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.017999999225139618,0.0,2.0,0.0,3.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.781934610,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-1.9800000190734863,0.9399999976158142,0.004718780517578125,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,0.016,-0.031,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.017999999225139618,0.0,2.0,0.0,2.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.805307159,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-2.0,0.9399999976158142,0.004711151123046875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,0.016,-0.031,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.024000000208616257,0.0,2.0,0.0,2.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.828679708,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-2.0,0.9399999976158142,0.004711151123046875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,0.016,-0.031,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.024000000208616257,0.0,2.0,0.0,2.0,-165.0,0.0,34.97381,137.15401833333334,0.0
2017-01-22 08:39:59.852052257,1.0,-5.099999904632568,0.6000000238418579,-13.100000381469727,2.0,2.0,-2.0,0.9399999976158142,0.004711151123046875,0.0,-0.12484607845544815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1875,-2048.0,250.0,0.0,8.0,46.1875,5.8125,0.0,0.0,10.9375,0.0,3.0,0.0,-1.0,1.399999976158142,254.0,2.0,-2048.0,14.970000267028809,-7.199999809265137,0.016,-0.031,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,-165.0,0.0,34.97381,137.15401833333334,0.0
