,/driver/blink/data,/driver/eye_open/data,/driver/eye_opening_rate/data,/driver/face_pitch/data,/driver/face_roll/data,/driver/face_yaw/data,/driver/gaze_horizontal/data,/driver/gaze_vertical/data,/gps_m2/distance/from_last_intersection/field_of_view,/gps_m2/distance/from_last_intersection/max_range,/gps_m2/distance/from_last_intersection/min_range,/gps_m2/distance/from_last_intersection/radiation_type,/gps_m2/distance/from_last_intersection/range,/gps_m2/distance/to_next_intersection/field_of_view,/gps_m2/distance/to_next_intersection/max_range,/gps_m2/distance/to_next_intersection/min_range,/gps_m2/distance/to_next_intersection/radiation_type,/gps_m2/distance/to_next_intersection/range,/gps_m2/link_id/data,/gps_m2/road/curvature/data,/gps_m2/road/intersection/data,/gps_m2/road/lanes/data,/gps_m2/road/traffic_light/data,/gps_m2/road/type/data,/gps_m2/road/width/data,/gps_m2/vehicle/acceleration/accel/linear/y,/gps_m2/vehicle/acceleration/accel/linear/x,/gps_m2/vehicle/acceleration/accel/linear/z,/gps_m2/vehicle/acceleration/accel/angular/y,/gps_m2/vehicle/acceleration/accel/angular/x,/gps_m2/vehicle/acceleration/accel/angular/z,/gps_m2/vehicle/back_state/data,/gps_m2/vehicle/direction/data,/gps_m2/vehicle/gnss/altitude,/gps_m2/vehicle/gnss/latitude,/gps_m2/vehicle/gnss/longitude,/gps_m2/vehicle/gnss/position_covariance_type,/gps_m2/vehicle/gnss_reliability/data,/gps_m2/vehicle/movement/data,/gps_m2/vehicle/pitch_angle/data,/gps_m2/vehicle/speed/data,/gps_m2/vehicle/turn_state/data,/gps_m2/vehicle/yaw_rate/data,/mobileye/01/data,/mobileye/02/data,/mobileye/03/data,/mobileye/04/data,/mobileye/06/data,/mobileye/07/data,/mobileye/08/data,/mobileye/09/data,/mobileye/10/data,/mobileye/11/data,/mobileye/12/data,/mobileye/13/data,/mobileye/14/data,/mobileye/15/data,/mobileye/16/data,/mobileye/17/data,/mobileye/18/data,/mobileye/19/data,/mobileye/20/data,/mobileye/21/data,/mobileye/22/data,/mobileye/23/data,/mobileye/24/data,/mobileye/25/data,/mobileye/26/data,/mobileye/27/data,/mobileye/28/data,/mobileye/29/data,/mobileye/30/data,/mobileye/31/data,/mobileye/32/data,/mobileye/33/data,/mobileye/34/data,/mobileye/35/data,/mobileye/36/data,/mobileye/37/data,/mobileye/38/data,/mobileye/39/data,/mobileye/40/data,/mobileye/41/data,/mobileye/42/data,/mobileye/43/data,/mobileye/44/data,/mobileye/45/data,/mobileye/46/data,/mobileye/47/data,/mobileye/48/data,/mobileye/49/data,/mobileye/50/data,/mobileye/51/data,/vehicle/acceleration/accel/linear/y,/vehicle/acceleration/accel/linear/x,/vehicle/acceleration/accel/linear/z,/vehicle/acceleration/accel/angular/y,/vehicle/acceleration/accel/angular/x,/vehicle/acceleration/accel/angular/z,/vehicle/analog/back_signal/data,/vehicle/analog/brake_signal/data,/vehicle/analog/speed_pulse/data,/vehicle/analog/turn_signal/data,/vehicle/extracted_can/brake_pedal_hydraulic/data,/vehicle/extracted_can/gas_pedal_position/data,/vehicle/extracted_can/headlight_state/data,/vehicle/extracted_can/seat_belt_state/data,/vehicle/extracted_can/speed/data,/vehicle/extracted_can/steering_angle/data,/vehicle/gnss/altitude,/vehicle/gnss/latitude,/vehicle/gnss/longitude,/vehicle/gnss/position_covariance_type
2017-05-15 06:27:06.029574000,1.0,1.0,7.699999809265137,7.099999904632568,3.9000000953674316,4.0,6.320000171661377,12.239999771118164,0.0,0.0,0.0,0.0,3.2266666094462075,0.0,0.0,0.0,0.0,141.4866689046224,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.13333333333333333,-0.06666666666666668,0.0,0.0,0.0,0.0,0.0,14.066666920979818,0.0,35.1822595,136.94487846666667,0.0,2.0,1.190000057220459,-0.4000000059604645,44.143333435058594,0.0,-0.6333333452542623,0.0,1.0,-2.0749999284744263,0.8199999928474426,0.0040760040283203125,0.0,-1.809750006032118e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,31.671875,-2048.0,250.0,0.0,49.0,16.671875,0.3125,0.0,1.0,0.703125,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.19500000402331352,-1.2450000047683716,17.0,31.671875,-2.734375,0.0,0.0,3.359375,0.0,3.0,0.0,-1.0,1.5,74.75,2.0,-2048.0,0.05999999865889549,4.957499980926514,0.18133333333333335,-0.036333333333333336,1.1873333333333334,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18543676767677,136.94211595959595,0.0
2017-05-15 06:27:06.059523748,1.0,1.0,8.300000190734863,7.199999809265137,4.099999904632568,4.199999809265137,5.159999847412109,12.380000114440918,0.0,0.0,0.0,0.0,3.603333314259847,0.0,0.0,0.0,0.0,141.11333719889322,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.16666666666666669,-0.03333333333333334,0.0,0.0,0.0,0.0,0.0,14.033333460489908,0.0,35.1822631,136.94487953333334,0.0,2.0,1.190000057220459,-0.4000000059604645,44.14666748046875,0.0,-0.6666666666666666,0.0,1.0,-2.0799999237060547,0.8199999928474426,0.0055904388427734375,0.0,-1.5239999811456073e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,31.8125,-2048.0,250.0,0.0,49.0,16.6875,0.3125,0.0,1.0,0.6875,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.18000000715255737,-1.2300000190734863,17.0,31.8125,-2.75,0.0,0.0,3.375,0.0,3.0,0.0,-1.0,1.5,75.0,2.0,-2048.0,0.05999999865889549,4.960000038146973,0.10066666666666665,-0.049666666666666665,1.2186666666666666,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.1854402020202,136.94211691919193,0.0
2017-05-15 06:27:06.089473496,1.0,1.0,7.699999809265137,7.5,4.0,5.699999809265137,5.320000171661377,14.020000457763672,0.0,0.0,0.0,0.0,3.9800000190734863,0.0,0.0,0.0,0.0,140.74000549316406,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,35.1822667,136.9448806,0.0,2.0,1.190000057220459,-0.4000000059604645,44.150001525878906,0.0,-0.699999988079071,0.0,1.0,-2.0799999237060547,0.8199999928474426,0.005986531575520833,0.0,-1.0159999874304049e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,31.895833333333332,-2048.0,250.0,0.0,49.0,16.708333333333332,0.3125,0.0,1.0,0.7083333333333334,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.1600000038743019,-1.2166666984558105,17.0,31.895833333333332,-2.75,0.0,0.0,3.3958333333333335,0.0,3.0,0.0,-1.0,1.5,75.33333333333333,2.0,-2048.0,0.05999999865889549,4.9666666984558105,0.02,-0.063,1.25,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18544363636364,136.94211787878788,0.0
2017-05-15 06:27:06.119423244,1.0,1.0,7.400000095367432,6.900000095367432,3.9000000953674316,7.300000190734863,7.369999885559082,13.399999618530273,0.0,0.0,0.0,0.0,4.393333276112874,0.0,0.0,0.0,0.0,140.32667032877603,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.966666539510092,0.0,35.18226996666667,136.9448817,0.0,1.6666666666666667,1.190000057220459,-0.4000000059604645,44.150001525878906,0.0,-0.7333333293596903,0.0,1.0,-2.0799999237060547,0.8199999928474426,0.0063826243082682295,0.0,-5.079999937152024e-06,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,31.979166666666668,-2048.0,250.0,0.0,49.0,16.729166666666668,0.3125,0.0,1.0,0.7291666666666666,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.14000000059604645,-1.2033333778381348,17.0,31.979166666666668,-2.75,0.0,0.0,3.4166666666666665,0.0,3.0,0.0,-1.0,1.5,75.66666666666667,2.0,-2048.0,0.05999999865889549,4.973333358764648,-0.03499999999999999,0.062,1.172,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18544707070707,136.94211883838383,0.0
2017-05-15 06:27:06.149372992,1.0,1.0,5.699999809265137,6.800000190734863,4.300000190734863,6.5,8.880000114440918,11.399999618530273,0.0,0.0,0.0,0.0,4.806666533152263,0.0,0.0,0.0,0.0,139.91333516438803,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.933333079020182,0.0,35.18227323333333,136.94488280000002,0.0,1.3333333333333335,1.190000057220459,-0.4000000059604645,44.150001525878906,0.0,-0.7666666706403097,0.0,1.0,-2.0799999237060547,0.8199999928474426,0.006778717041015625,0.0,0.0,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,32.0625,-2048.0,250.0,0.0,49.0,16.75,0.3125,0.0,1.0,0.75,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.11999999731779099,-1.190000057220459,17.0,32.0625,-2.75,0.0,0.0,3.4375,0.0,3.0,0.0,-1.0,1.5,76.0,2.0,-2048.0,0.05999999865889549,4.980000019073486,-0.08999999999999998,0.187,1.094,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.185450505050504,136.9421197979798,0.0
2017-05-15 06:27:06.179322740,1.0,2.0,1.600000023841858,6.0,4.800000190734863,6.900000095367432,26.40333366394043,6.999999761581421,0.0,0.0,0.0,0.0,5.21999979019165,0.0,0.0,0.0,0.0,139.5,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.899999618530273,0.0,35.1822765,136.9448839,0.0,1.0,1.190000057220459,-0.4000000059604645,44.150001525878906,0.0,-0.800000011920929,0.0,1.0,-2.0799999237060547,0.8199999928474426,0.0062236785888671875,0.0,6.349999845648806e-06,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,32.229166666666664,-2048.0,250.0,0.0,49.0,16.770833333333332,0.3125,0.0,1.0,0.7291666666666666,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.09999999776482582,-1.1566667159398396,17.0,32.229166666666664,-2.7708333333333335,0.0,0.0,3.4375,0.0,3.0,0.0,-1.0,1.5,76.33333333333333,2.0,-2048.0,0.07000000029802322,4.9966667493184405,-0.145,0.312,1.016,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.185453939393945,136.94212075757576,0.0
2017-05-15 06:27:06.209272488,1.0,2.0,2.700000047683716,6.0,4.699999809265137,7.199999809265137,43.92666721343994,2.5999999046325684,0.0,0.0,0.0,0.0,5.494999885559082,0.0,0.0,0.0,0.0,139.2249984741211,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.874999761581421,0.0,35.182279199999996,136.944884725,0.0,1.25,1.190000057220459,-0.3750000074505806,44.14750099182129,0.0,-0.800000011920929,0.0,1.0,-2.0799999237060547,0.8199999928474426,0.00566864013671875,0.0,1.2699999691297611e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,32.395833333333336,-2048.0,250.0,0.0,49.0,16.791666666666668,0.3125,0.0,1.0,0.7083333333333334,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.07999999821186066,-1.1233333746592205,17.0,32.395833333333336,-2.7916666666666665,0.0,0.0,3.4375,0.0,3.0,0.0,-1.0,1.5,76.66666666666667,2.0,-2048.0,0.08000000193715096,5.0133334795633955,-0.07949999999999999,0.24375,1.0295,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18545737373738,136.94212171717172,0.0
2017-05-15 06:27:06.239222236,1.0,1.0,5.699999809265137,7.5,4.699999809265137,7.099999904632568,61.45000076293945,-1.7999999523162842,0.0,0.0,0.0,0.0,5.769999980926514,0.0,0.0,0.0,0.0,138.9499969482422,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.849999904632568,0.0,35.1822819,136.94488555,0.0,1.5,1.190000057220459,-0.3500000089406967,44.14500045776367,0.0,-0.800000011920929,0.0,1.0,-2.0799999237060547,0.8199999928474426,0.0051136016845703125,0.0,1.9049999536946416e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,32.5625,-2048.0,250.0,0.0,49.0,16.8125,0.3125,0.0,1.0,0.6875,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.05999999865889549,-1.090000033378601,17.0,32.5625,-2.8125,0.0,0.0,3.4375,0.0,3.0,0.0,-1.0,1.5,77.0,2.0,-2048.0,0.09000000357627869,5.03000020980835,-0.013999999999999985,0.1755,1.0430000000000001,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18546080808081,136.94212267676767,0.0
2017-05-15 06:27:06.269171984,1.0,1.0,6.199999809265137,8.050000190734863,4.449999809265137,7.1499998569488525,35.700000286102295,8.759999871253967,0.0,0.0,0.0,0.0,6.045000076293945,0.0,0.0,0.0,0.0,138.67499542236328,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.825000047683716,0.0,35.1822846,136.944886375,0.0,1.75,1.190000057220459,-0.32500001043081284,44.142499923706055,0.0,-0.800000011920929,0.0,1.0,-2.084999918937683,0.8199999928474426,0.0049724578857421875,0.0,2.0002499695692677e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,32.65625,-2048.0,250.0,0.0,49.0,16.84375,0.296875,0.0,1.0,0.71875,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.05999999865889549,-1.0775000154972076,17.0,32.65625,-2.828125,0.0,0.0,3.484375,0.0,3.0,0.0,-1.0,1.5,77.25,2.0,-2048.0,0.09000000357627869,5.035000205039978,0.05150000000000002,0.10724999999999998,1.0565,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.185464242424246,136.94212363636365,0.0
2017-05-15 06:27:06.299121732,1.0,1.0,6.699999809265137,8.600000381469727,4.199999809265137,7.199999809265137,9.949999809265137,19.31999969482422,0.0,0.0,0.0,0.0,6.320000171661377,0.0,0.0,0.0,0.0,138.39999389648438,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.800000190734863,0.0,35.1822873,136.9448872,0.0,2.0,1.190000057220459,-0.30000001192092896,44.13999938964844,0.0,-0.800000011920929,0.0,1.0,-2.0899999141693115,0.8199999928474426,0.0048313140869140625,0.0,2.0954999854438938e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,32.75,-2048.0,250.0,0.0,49.0,16.875,0.28125,0.0,1.0,0.75,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.05999999865889549,-1.0649999976158142,17.0,32.75,-2.84375,0.0,0.0,3.53125,0.0,3.0,0.0,-1.0,1.5,77.5,2.0,-2048.0,0.09000000357627869,5.0400002002716064,0.117,0.039,1.07,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18546767676768,136.9421245959596,0.0
2017-05-15 06:27:06.329071480,1.0,1.0,7.400000095367432,8.600000381469727,4.099999904632568,7.300000190734863,6.710000038146973,17.6299991607666,0.0,0.0,0.0,0.0,6.730000178019206,0.0,0.0,0.0,0.0,137.98666381835938,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.766666730244955,0.0,35.182290566666666,136.9448879,0.0,2.0,1.190000057220459,-0.30000001192092896,44.12999979654948,0.0,-0.800000011920929,0.0,1.0,-2.09499990940094,0.8199999928474426,0.0046901702880859375,0.0,2.19075000131852e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,32.84375,-2048.0,250.0,0.0,49.0,16.90625,0.265625,0.0,1.0,0.78125,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.05999999865889549,-1.0524999797344208,17.0,32.84375,-2.859375,0.0,0.0,3.578125,0.0,3.0,0.0,-1.0,1.5,77.75,2.0,-2048.0,0.09000000357627869,5.045000195503235,0.09866666666666667,-0.026000000000000002,1.2173333333333334,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18547111111111,136.94212555555555,0.0
2017-05-15 06:27:06.359021228,1.0,1.0,8.0,8.600000381469727,4.099999904632568,6.599999904632568,5.730000019073486,15.199999809265137,0.0,0.0,0.0,0.0,7.140000184377034,0.0,0.0,0.0,0.0,137.57333374023438,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.733333269755045,0.0,35.18229383333333,136.9448886,0.0,2.0,1.190000057220459,-0.30000001192092896,44.12000020345052,0.0,-0.800000011920929,0.0,1.0,-2.0999999046325684,0.8199999928474426,0.0045490264892578125,0.0,2.286000017193146e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,32.9375,-2048.0,250.0,0.0,49.0,16.9375,0.25,0.0,1.0,0.8125,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.05999999865889549,-1.0399999618530273,17.0,32.9375,-2.875,0.0,0.0,3.625,0.0,3.0,0.0,-1.0,1.5,78.0,2.0,-2048.0,0.09000000357627869,5.050000190734863,0.08033333333333334,-0.091,1.3646666666666667,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18547454545455,136.94212651515153,0.0
2017-05-15 06:27:06.388970976,1.0,1.0,8.199999809265137,7.400000095367432,4.199999809265137,7.199999809265137,5.71999979019165,10.600000381469727,0.0,0.0,0.0,0.0,7.550000190734863,0.0,0.0,0.0,0.0,137.16000366210938,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.699999809265137,0.0,35.1822971,136.9448893,0.0,2.0,1.190000057220459,-0.30000001192092896,44.11000061035156,0.0,-0.800000011920929,0.0,1.0,-2.0999999046325684,0.8199999928474426,0.0050271352132161455,0.0,2.286000017193146e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,33.041666666666664,-2048.0,250.0,0.0,49.0,16.9375,0.25,0.0,1.0,0.7916666666666666,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.04999999888241291,-1.0199999809265137,17.0,33.041666666666664,-2.8958333333333335,0.0,0.0,3.625,0.0,3.0,0.0,-1.0,1.5,78.33333333333333,2.0,-2048.0,0.09000000357627869,5.063333511352539,0.062,-0.156,1.512,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,42.0,7.5,0.0,35.18547797979798,136.94212747474748,0.0
2017-05-15 06:27:06.418920724,1.0,1.0,8.0,6.300000190734863,3.5999999046325684,8.199999809265137,6.53000020980835,13.489999771118164,0.0,0.0,0.0,0.0,7.926666895548503,0.0,0.0,0.0,0.0,136.7866668701172,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,0.0,35.1823007,136.9448904,0.0,2.0,1.2566667000452678,-0.2666666756073634,44.076666514078774,0.0,-0.8333333333333334,0.0,1.0,-2.0999999046325684,0.8199999928474426,0.0055052439371744795,0.0,2.286000017193146e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,33.145833333333336,-2048.0,250.0,0.0,49.0,16.9375,0.25,0.0,1.0,0.7708333333333334,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.03999999910593033,-1.0,17.0,33.145833333333336,-2.9166666666666665,0.0,0.0,3.625,0.0,3.0,0.0,-1.0,1.5,78.66666666666667,2.0,-2048.0,0.09000000357627869,5.076666831970215,-0.068,-0.03633333333333334,1.224,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,42.5,7.5,0.0,35.185481414141414,136.94212843434343,0.0
2017-05-15 06:27:06.448870472,1.0,1.0,8.199999809265137,6.400000095367432,3.799999952316284,8.800000190734863,7.659999847412109,11.710000038146973,0.0,0.0,0.0,0.0,8.303333600362143,0.0,0.0,0.0,0.0,136.413330078125,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.633333524068197,0.0,35.1823043,136.9448915,0.0,2.0,1.3233333428700764,-0.2333333392937978,44.04333241780599,0.0,-0.8666666547457377,0.0,1.0,-2.0999999046325684,0.8199999928474426,0.0059833526611328125,0.0,2.286000017193146e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,33.25,-2048.0,250.0,0.0,49.0,16.9375,0.25,0.0,1.0,0.75,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.029999999329447746,-0.9800000190734863,17.0,33.25,-2.9375,0.0,0.0,3.625,0.0,3.0,0.0,-1.0,1.5,79.0,2.0,-2048.0,0.09000000357627869,5.090000152587891,-0.198,0.08333333333333331,0.936,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,7.5,0.0,35.18548484848485,136.9421293939394,0.0
2017-05-15 06:27:06.478820220,1.0,1.0,8.899999618530273,7.5,4.199999809265137,7.800000190734863,7.179999828338623,12.550000190734863,0.0,0.0,0.0,0.0,8.680000305175781,0.0,0.0,0.0,0.0,136.0399932861328,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.600000381469727,0.0,35.1823079,136.9448926,0.0,2.0,1.3899999856948853,-0.20000000298023224,44.0099983215332,0.0,-0.8999999761581421,0.0,1.0,-2.1066665649414062,0.8266666531562805,0.006298065185546875,0.0,2.158999996026978e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,33.4375,-2048.0,250.0,0.0,49.0,16.979166666666668,0.22916666666666666,0.0,1.0,0.7916666666666666,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.029999999329447746,-0.9266666769981384,17.0,33.4375,-2.9791666666666665,0.0,0.0,3.6875,0.0,3.0,0.0,-1.0,1.5,79.33333333333333,2.0,-2048.0,0.10000000149011612,5.120000044504802,-0.328,0.203,0.648,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18548828282828,136.94213035353536,0.0
2017-05-15 06:27:06.508769968,1.0,1.0,9.399999618530273,7.699999809265137,4.0,8.199999809265137,6.070000171661377,17.270000457763672,0.0,0.0,0.0,0.0,9.052500247955322,0.0,0.0,0.0,0.0,135.6649932861328,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.575000286102295,0.0,35.1823109,136.944893675,0.0,2.0,1.3400000035762787,-0.20000000298023224,43.99249839782715,0.0,-0.8999999761581421,0.0,1.0,-2.113333225250244,0.8333333134651184,0.0066127777099609375,0.0,2.0319999748608097e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,33.625,-2048.0,250.0,0.0,49.0,17.020833333333332,0.20833333333333334,0.0,1.0,0.8333333333333334,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.029999999329447746,-0.8733333349227905,17.0,33.625,-3.0208333333333335,0.0,0.0,3.75,0.0,3.0,0.0,-1.0,1.5,79.66666666666667,2.0,-2048.0,0.10999999940395355,5.149999936421712,-0.23625000000000002,0.10450000000000001,0.692,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,43.0,7.5,0.0,35.18549171717172,136.9421313131313,0.0
2017-05-15 06:27:06.538719716,1.0,1.0,9.5,7.300000190734863,3.700000047683716,9.5,7.340000152587891,13.9399995803833,0.0,0.0,0.0,0.0,9.425000190734863,0.0,0.0,0.0,0.0,135.2899932861328,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.550000190734863,0.0,35.1823139,136.94489475,0.0,2.0,1.2900000214576721,-0.20000000298023224,43.974998474121094,0.0,-0.8999999761581421,0.0,1.0,-2.119999885559082,0.8399999737739563,0.006927490234375,0.0,1.9049999536946416e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,33.8125,-2048.0,250.0,0.0,49.0,17.0625,0.1875,0.0,1.0,0.875,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.029999999329447746,-0.8199999928474426,17.0,33.8125,-3.0625,0.0,0.0,3.8125,0.0,3.0,0.0,-1.0,1.5,80.0,2.0,-2048.0,0.11999999731779099,5.179999828338623,-0.14450000000000002,0.006000000000000005,0.736,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,0.0,35.185495151515155,136.94213227272726,0.0
2017-05-15 06:27:06.568669464,1.0,1.0,8.300000190734863,7.5,4.5,8.100000381469727,6.199999809265137,10.5600004196167,0.0,0.0,0.0,0.0,9.797500133514404,0.0,0.0,0.0,0.0,134.9149932861328,201386622.0,-0.0002500000118743628,0.0,6.0,0.0,3.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.525000095367432,0.0,35.182316900000004,136.944895825,0.0,2.0,1.2400000393390656,-0.20000000298023224,43.95749855041504,0.0,-0.8999999761581421,0.0,1.0,-2.119999885559082,0.8399999737739563,0.006968498229980469,0.0,1.9049999536946416e-05,6.0,1.399999976158142,0.0,2.0,0.0,0.0,0.0,33.90625,-2048.0,250.0,0.0,49.0,17.0625,0.1875,0.0,1.0,0.84375,0.0,3.0,0.0,-1.0,1.7000000476837158,254.0,1.0,-2048.0,0.02249999949708581,-0.7950000017881393,17.0,33.90625,-3.078125,0.0,0.0,3.8125,0.0,3.0,0.0,-1.0,1.5,80.25,2.0,-2048.0,0.11999999731779099,5.192499876022339,-0.05275000000000002,-0.09249999999999997,0.78,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,1.5,0.0,0.0,42.0,9.0,0.0,35.18549858585859,136.94213323232324,0.0
